,id,location,oddsBet365Away,oddsBet365Home,scoreAway,scoreHome,scoreQuarters,season,statsAway.Ast,statsAway.Blk,statsAway.BlkAgainst,statsAway.DefReb,statsAway.Ejections,statsAway.Fg2PtAtt,statsAway.Fg2PtMade,statsAway.Fg2PtPct,statsAway.Fg3PtAtt,statsAway.Fg3PtMade,statsAway.Fg3PtPct,statsAway.FgAtt,statsAway.FgMade,statsAway.FgPct,statsAway.FoulFlag1,statsAway.FoulFlag1Drawn,statsAway.FoulFlag2,statsAway.FoulFlag2Drawn,statsAway.FoulPers,statsAway.FoulPersDrawn,statsAway.FoulTech,statsAway.FoulTechDrawn,statsAway.Fouls,statsAway.FoulsDrawn,statsAway.FtAtt,statsAway.FtMade,statsAway.FtPct,statsAway.Losses,statsAway.OffReb,statsAway.PlusMinus,statsAway.Pts,statsAway.PtsAgainst,statsAway.Reb,statsAway.Stl,statsAway.Tov,statsAway.WinPct,statsAway.Wins,statsHome.Ast,statsHome.Blk,statsHome.BlkAgainst,statsHome.DefReb,statsHome.Ejections,statsHome.Fg2PtAtt,statsHome.Fg2PtMade,statsHome.Fg2PtPct,statsHome.Fg3PtAtt,statsHome.Fg3PtMade,statsHome.Fg3PtPct,statsHome.FgAtt,statsHome.FgMade,statsHome.FgPct,statsHome.FoulFlag1,statsHome.FoulFlag1Drawn,statsHome.FoulFlag2,statsHome.FoulFlag2Drawn,statsHome.FoulPers,statsHome.FoulPersDrawn,statsHome.FoulTech,statsHome.FoulTechDrawn,statsHome.Fouls,statsHome.FoulsDrawn,statsHome.FtAtt,statsHome.FtMade,statsHome.FtPct,statsHome.Losses,statsHome.OffReb,statsHome.PlusMinus,statsHome.Pts,statsHome.PtsAgainst,statsHome.Reb,statsHome.Stl,statsHome.Tov,statsHome.WinPct,statsHome.Wins,teamAwayCode,teamAwayId,teamHomeCode,teamHomeId,time,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,statsHome.seasonTotalPossessions,statsHome.last5TotalPossessions,statsHome.seasonTotalPoints,statsHome.last5TotalPoints,statsHome.seasonOffensiveRating,statsHome.last5OffensiveRating,statsHome.seasonDefensiveRating,statsHome.last5DefensiveRating,statsAway.seasonTotalPossessions,statsAway.last5TotalPossessions,statsAway.seasonTotalPoints,statsAway.last5TotalPoints,statsAway.seasonOffensiveRating,statsAway.last5OffensiveRating,statsAway.seasonDefensiveRating,statsAway.last5DefensiveRating
153,31329,FedEx Forum,2.2,1.71,114,122,"[{'number': 1, 'scoreHome': 27, 'scoreAway': 25}, {'number': 2, 'scoreHome': 31, 'scoreAway': 27}, {'number': 3, 'scoreHome': 21, 'scoreAway': 28}, {'number': 4, 'scoreHome': 43, 'scoreAway': 34}]",2015,22,6,4,32,0,57,31,54.4,24,10,41.7,81,41,50.6,0,0,0,0,28,0,28,0,29,0,31,22,71.0,1,25,-8,114,122,57,7,19,0.000,0,23,4,6,24,0,67,25,37.3,17,12,70.6,84,37,44.0,0,0,0,0,22,0,22,0,22,0,39,36,92.3,0,18,8,122,114,42,11,10,0.000,1,OKL,96,MEM,107,2015-11-16T20:00:00.000Z,63,51,62,32,31,19,31,13,0.516,0.613,0.419,49,32,23,18,26,14,0.653,0.783,0.538,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,5484.2,440.8,6361,495,115.99,112.3,112.51,108.44,4566.4,452.6,5352,519,117.2,114.67,114.09,112.68
154,31330,Wells Fargo Center,1.26,4.0,92,86,"[{'number': 1, 'scoreHome': 15, 'scoreAway': 28}, {'number': 2, 'scoreHome': 29, 'scoreAway': 21}, {'number': 3, 'scoreHome': 21, 'scoreAway': 19}, {'number': 4, 'scoreHome': 21, 'scoreAway': 24}]",2015,16,2,4,35,0,52,23,44.2,24,7,29.2,76,30,39.5,0,0,0,0,23,0,23,0,24,0,30,25,83.3,0,12,6,92,86,47,12,19,0.000,1,16,4,2,39,0,54,29,53.7,22,5,22.7,76,34,44.7,0,0,0,0,29,0,29,0,29,0,20,13,65.0,1,14,-6,86,92,53,9,27,0.000,0,DAL,108,PHI,85,2015-11-16T19:00:00.000Z,51,51,49,6,25,5,24,1,0.122,0.2,0.042,49,22,24,13,25,9,0.449,0.542,0.36,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,False,4572.2,464.2,5168,495,113.03,106.64,111.19,102.11,4436.8,447.4,5124,484,115.49,108.18,112.06,102.15
155,31331,Talking Stick Resort Arena,7.0,1.11,101,120,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 22}, {'number': 2, 'scoreHome': 31, 'scoreAway': 31}, {'number': 3, 'scoreHome': 23, 'scoreAway': 22}, {'number': 4, 'scoreHome': 40, 'scoreAway': 26}]",2015,12,2,6,33,0,57,28,49.1,20,9,45.0,77,37,48.0,0,0,0,0,23,0,23,0,23,0,20,18,90.0,1,8,-19,101,120,41,5,16,0.000,0,23,6,2,34,0,63,34,54.0,30,11,36.7,93,45,48.4,0,0,0,0,16,0,16,0,16,0,25,19,76.0,0,21,19,120,101,55,13,10,0.000,1,LAL,105,PHX,104,2015-11-16T21:00:00.000Z,52,51,53,13,25,5,28,8,0.245,0.2,0.286,50,9,28,7,22,2,0.18,0.25,0.091,False,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,4944.8,469.8,5573,538,112.7,114.52,111.37,114.3,4506.0,455.0,5205,504,115.51,110.77,112.69,109.01
156,31332,AT&T Center,8.0,1.09,80,93,"[{'number': 1, 'scoreHome': 17, 'scoreAway': 13}, {'number': 2, 'scoreHome': 19, 'scoreAway': 15}, {'number': 3, 'scoreHome': 29, 'scoreAway': 32}, {'number': 4, 'scoreHome': 28, 'scoreAway': 20}]",2015,15,3,10,39,0,56,24,42.9,19,7,36.8,75,31,41.3,0,0,0,0,18,0,18,0,18,0,13,11,84.6,1,5,-13,80,93,44,4,12,0.000,0,29,10,3,41,0,66,31,47.0,23,7,30.4,89,38,42.7,0,0,0,0,13,0,13,0,14,0,13,10,76.9,0,15,13,93,80,56,9,6,0.000,1,POR,97,SAS,106,2015-11-16T20:30:00.000Z,52,63,51,39,24,23,27,16,0.765,0.958,0.593,59,34,31,22,28,12,0.576,0.71,0.429,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,False,True,4582.8,446.4,5132,502,111.98,112.46,107.62,100.58,5434.8,473.0,6417,525,118.07,110.99,112.5,107.4
157,31333,Barclays Center,1.6,2.45,88,90,"[{'number': 1, 'scoreHome': 17, 'scoreAway': 19}, {'number': 2, 'scoreHome': 28, 'scoreAway': 27}, {'number': 3, 'scoreHome': 27, 'scoreAway': 22}, {'number': 4, 'scoreHome': 18, 'scoreAway': 20}]",2015,22,7,3,36,0,47,21,44.7,29,12,41.4,76,33,43.4,0,0,0,0,17,0,17,0,17,0,14,10,71.4,1,11,-2,88,90,47,7,20,0.000,0,22,3,7,36,0,64,28,43.8,20,9,45.0,84,37,44.0,0,0,0,0,14,0,14,0,14,0,13,7,53.8,0,17,2,90,88,53,14,11,0.000,1,ATL,91,BRO,84,2015-11-17T19:30:00.000Z,51,49,49,13,24,10,25,3,0.265,0.417,0.12,48,27,23,15,25,12,0.562,0.652,0.48,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,4462.6,454.2,5210,537,116.75,118.23,112.4,104.36,4494.4,458.4,4880,536,108.58,116.93,106.89,110.17
158,31334,The Palace of Auburn Hills,1.47,2.75,99,104,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 27}, {'number': 2, 'scoreHome': 24, 'scoreAway': 29}, {'number': 3, 'scoreHome': 20, 'scoreAway': 25}, {'number': 4, 'scoreHome': 29, 'scoreAway': 18}]",2015,21,2,1,39,0,47,27,57.4,33,11,33.3,80,38,47.5,0,0,0,0,25,0,25,0,25,0,20,12,60.0,1,10,-5,99,104,49,8,14,0.000,0,20,1,2,40,0,63,29,46.0,21,7,33.3,84,36,42.9,0,0,0,0,15,0,15,0,15,0,31,25,80.6,0,15,5,104,99,55,11,13,0.000,1,CLE,86,DET,88,2015-11-17T19:30:00.000Z,51,51,52,27,25,15,27,12,0.519,0.6,0.444,51,33,29,21,22,12,0.647,0.724,0.545,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,True,4669.4,442.4,5402,506,115.69,114.38,111.19,110.99,4559.0,438.4,5329,504,116.89,114.96,113.8,112.0
159,31335,Oracle Arena,4.5,1.22,110,115,"[{'number': 1, 'scoreHome': 29, 'scoreAway': 25}, {'number': 2, 'scoreHome': 34, 'scoreAway': 22}, {'number': 3, 'scoreHome': 27, 'scoreAway': 36}, {'number': 4, 'scoreHome': 25, 'scoreAway': 27}]",2015,18,2,6,32,0,61,31,50.8,18,6,33.3,79,37,46.8,0,0,0,0,25,0,25,0,26,0,39,30,76.9,1,20,-5,110,115,52,11,18,0.000,0,31,6,2,31,0,51,32,62.8,29,11,37.9,80,43,53.8,0,0,0,0,29,0,29,0,32,0,27,18,66.7,0,14,5,115,110,45,10,20,0.000,1,TOR,81,GSW,101,2015-11-17T22:30:00.000Z,63,63,63,57,32,30,31,27,0.905,0.938,0.871,62,44,31,25,31,19,0.71,0.806,0.613,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,6003.8,482.2,7036,552,117.19,114.48,112.93,116.13,5396.0,455.6,6323,491,117.18,107.77,114.55,110.62
160,31336,American Airlines Arena,4.25,1.23,103,91,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 20}, {'number': 2, 'scoreHome': 25, 'scoreAway': 25}, {'number': 3, 'scoreHome': 19, 'scoreAway': 17}, {'number': 4, 'scoreHome': 22, 'scoreAway': 41}]",2015,14,5,12,41,0,76,32,42.1,21,4,19.0,97,36,37.1,0,0,0,0,26,0,26,0,27,0,35,27,77.1,0,25,12,103,91,66,12,8,0.000,1,20,12,5,44,0,55,31,56.4,24,5,20.8,79,36,45.6,0,0,0,0,26,0,26,0,27,0,30,14,46.7,1,18,-12,91,103,62,3,22,0.000,0,MIN,100,MIA,92,2015-11-17T19:30:00.000Z,52,51,53,33,25,19,28,14,0.623,0.76,0.5,49,21,22,11,27,10,0.429,0.5,0.37,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,4731.6,428.2,5462,516,115.44,120.5,110.09,107.43,4449.6,443.4,5278,510,118.62,115.02,116.06,108.93
161,31337,Smoothie King Center,3.0,1.41,115,98,"[{'number': 1, 'scoreHome': 21, 'scoreAway': 31}, {'number': 2, 'scoreHome': 32, 'scoreAway': 20}, {'number': 3, 'scoreHome': 22, 'scoreAway': 32}, {'number': 4, 'scoreHome': 23, 'scoreAway': 32}]",2015,27,6,8,33,0,55,30,54.6,30,15,50.0,85,45,52.9,0,0,0,0,15,0,15,0,16,0,13,10,76.9,0,16,17,115,98,49,5,13,0.000,1,25,8,6,27,0,60,34,56.7,23,7,30.4,83,41,49.4,0,0,0,0,17,0,17,0,18,0,11,9,81.8,1,11,-17,98,115,38,4,9,0.000,0,DEN,99,NOP,110,2015-11-17T20:00:00.000Z,51,51,53,20,27,15,26,5,0.377,0.556,0.192,48,19,25,11,23,8,0.396,0.44,0.348,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,4915.8,470.4,5681,556,115.57,118.2,111.05,108.84,4434.2,455.8,5032,500,113.48,109.7,112.87,115.62
162,31338,Madison Square Garden,1.86,1.95,94,102,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 21}, {'number': 2, 'scoreHome': 20, 'scoreAway': 27}, {'number': 3, 'scoreHome': 34, 'scoreAway': 24}, {'number': 4, 'scoreHome': 22, 'scoreAway': 22}]",2015,13,7,6,37,0,62,31,50.0,20,5,25.0,82,36,43.9,0,0,0,0,15,0,15,0,16,0,25,17,68.0,1,15,-8,94,102,52,7,7,0.000,0,22,6,7,39,0,69,26,37.7,20,10,50.0,89,36,40.4,0,0,0,0,20,0,20,0,20,0,21,20,95.2,0,17,8,102,94,56,4,10,0.000,1,CHA,93,NYK,83,2015-11-17T19:30:00.000Z,63,51,62,22,33,12,29,10,0.355,0.364,0.345,48,33,24,19,24,14,0.688,0.792,0.583,True,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,5542.6,481.0,6168,524,111.28,108.94,111.46,102.29,4416.4,475.8,5014,541,113.53,113.7,110.04,106.35
163,31339,Verizon Center,2.67,1.52,86,115,"[{'number': 1, 'scoreHome': 27, 'scoreAway': 29}, {'number': 2, 'scoreHome': 37, 'scoreAway': 17}, {'number': 3, 'scoreHome': 21, 'scoreAway': 20}, {'number': 4, 'scoreHome': 30, 'scoreAway': 20}]",2015,22,3,3,29,0,51,21,41.2,21,10,47.6,72,31,43.1,0,0,0,0,27,0,27,0,27,0,24,14,58.3,1,14,-29,86,115,43,5,19,0.000,0,25,3,3,37,0,48,25,52.1,22,12,54.6,70,37,52.9,0,0,0,0,19,0,19,0,19,0,41,29,70.7,0,16,29,115,86,53,8,12,0.000,1,MIL,90,WAS,94,2015-11-17T19:00:00.000Z,53,51,54,27,25,14,29,13,0.5,0.56,0.448,49,19,27,14,22,5,0.388,0.519,0.227,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,True,True,5034.4,449.0,5742,490,114.06,109.13,109.47,106.46,4419.0,465.2,5034,570,113.92,122.53,111.07,106.19
164,31340,Philips Arena,2.4,1.62,97,103,"[{'number': 1, 'scoreHome': 27, 'scoreAway': 30}, {'number': 2, 'scoreHome': 35, 'scoreAway': 22}, {'number': 3, 'scoreHome': 19, 'scoreAway': 27}, {'number': 4, 'scoreHome': 22, 'scoreAway': 18}]",2015,26,1,6,42,0,70,33,47.1,16,5,31.2,86,38,44.2,0,0,0,0,22,0,22,0,23,0,18,16,88.9,1,16,-6,97,103,58,7,20,0.000,0,23,6,1,34,0,59,29,49.2,30,9,30.0,89,38,42.7,0,0,0,0,15,0,15,0,15,0,24,18,75.0,0,15,6,103,97,49,9,11,0.000,1,SAC,103,ATL,91,2015-11-18T20:00:00.000Z,48,63,47,26,22,14,25,12,0.553,0.636,0.48,63,25,33,14,30,11,0.397,0.424,0.367,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,4404.8,467.8,4773,538,108.36,115.01,106.59,105.6,5972.0,460.4,6842,546,114.57,118.59,113.26,118.59
165,31341,TD Garden,2.65,1.54,106,102,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 16}, {'number': 2, 'scoreHome': 23, 'scoreAway': 29}, {'number': 3, 'scoreHome': 24, 'scoreAway': 25}, {'number': 4, 'scoreHome': 24, 'scoreAway': 36}]",2015,22,7,1,37,0,52,30,57.7,20,7,35.0,72,37,51.4,0,0,0,0,22,0,22,0,22,0,35,25,71.4,0,12,4,106,102,49,7,17,0.000,1,22,1,7,33,0,66,30,45.4,26,8,30.8,92,38,41.3,0,0,0,0,28,0,28,0,28,0,24,18,75.0,1,23,-4,102,106,56,12,14,0.000,0,DAL,108,BOS,82,2015-11-18T19:30:00.000Z,51,63,50,31,24,21,26,10,0.62,0.875,0.385,61,29,30,16,31,13,0.475,0.533,0.419,True,False,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,4672.0,458.4,5426,522,116.14,113.87,110.38,100.57,5550.2,461.2,6333,496,114.1,107.55,111.4,110.15
166,31342,Time Warner Cable Arena,3.4,1.33,111,116,"[{'number': 1, 'scoreHome': 32, 'scoreAway': 32}, {'number': 2, 'scoreHome': 20, 'scoreAway': 24}, {'number': 3, 'scoreHome': 34, 'scoreAway': 30}, {'number': 4, 'scoreHome': 30, 'scoreAway': 25}]",2015,25,4,8,32,0,76,39,51.3,15,5,33.3,91,44,48.4,0,0,0,0,23,0,23,0,23,0,22,18,81.8,1,11,-5,111,116,43,5,9,0.000,0,27,8,4,40,0,55,28,50.9,25,11,44.0,80,39,48.8,0,0,0,0,16,0,16,0,16,0,36,27,75.0,0,18,5,116,111,58,5,15,0.000,1,BRO,84,CHA,93,2015-11-18T19:00:00.000Z,63,63,61,41,31,24,30,17,0.672,0.774,0.567,62,16,28,12,34,4,0.258,0.429,0.118,True,True,True,False,False,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,5609.8,465.8,6339,517,113.0,110.99,109.31,104.12,5662.2,462.8,6546,507,115.61,109.55,110.45,102.64
167,31343,Toyota Center,3.4,1.33,103,108,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 21}, {'number': 2, 'scoreHome': 13, 'scoreAway': 25}, {'number': 3, 'scoreHome': 26, 'scoreAway': 30}, {'number': 4, 'scoreHome': 38, 'scoreAway': 23}, {'number': 5, 'scoreHome': 9, 'scoreAway': 4}]",2015,18,7,6,42,0,58,26,44.8,30,9,30.0,88,35,39.8,0,0,0,0,27,0,27,0,28,0,29,24,82.8,1,19,-5,103,108,61,11,19,0.000,0,22,6,7,39,0,48,18,37.5,44,14,31.8,92,32,34.8,0,0,0,0,19,0,19,0,21,0,35,30,85.7,0,23,5,108,103,62,11,17,0.000,1,POR,97,HOU,109,2015-11-18T20:00:00.000Z,63,49,63,30,31,15,32,15,0.476,0.484,0.469,45,30,24,20,21,10,0.667,0.833,0.476,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,5816.4,466.0,6769,508,116.38,109.01,115.5,109.66,4165.2,440.4,4970,533,119.32,121.03,112.24,113.53
168,31344,Chesapeake Energy Arena,6.0,1.14,103,110,"[{'number': 1, 'scoreHome': 21, 'scoreAway': 27}, {'number': 2, 'scoreHome': 32, 'scoreAway': 18}, {'number': 3, 'scoreHome': 27, 'scoreAway': 29}, {'number': 4, 'scoreHome': 30, 'scoreAway': 29}]",2015,21,4,4,33,0,63,35,55.6,32,8,25.0,95,43,45.3,0,0,0,0,23,0,23,0,26,0,9,9,100.0,1,16,-7,103,110,49,8,11,0.000,0,19,4,4,36,0,68,31,45.6,17,7,41.2,85,38,44.7,0,0,0,0,15,0,15,0,15,0,40,27,67.5,0,27,7,110,103,63,6,14,0.000,1,NOP,110,OKL,96,2015-11-18T20:00:00.000Z,63,63,62,39,30,23,32,16,0.629,0.767,0.5,61,21,32,16,29,5,0.344,0.5,0.172,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True,False,False,5790.2,486.4,6738,567,116.37,116.57,112.86,109.38,5674.2,475.0,6558,558,115.58,117.47,111.56,115.79
169,31345,Amway Center,2.35,1.64,101,104,"[{'number': 1, 'scoreHome': 17, 'scoreAway': 25}, {'number': 2, 'scoreHome': 21, 'scoreAway': 27}, {'number': 3, 'scoreHome': 33, 'scoreAway': 24}, {'number': 4, 'scoreHome': 22, 'scoreAway': 17}, {'number': 5, 'scoreHome': 11, 'scoreAway': 8}]",2015,21,13,4,49,0,67,32,47.8,18,4,22.2,85,36,42.4,0,0,0,0,23,0,23,0,23,0,30,25,83.3,1,18,-3,101,104,67,4,14,0.000,0,20,4,13,36,0,89,32,36.0,21,9,42.9,110,41,37.3,0,0,0,0,21,0,21,0,21,0,21,13,61.9,0,28,3,104,101,64,10,9,0.000,1,MIN,100,ORL,95,2015-11-18T19:00:00.000Z,63,63,62,25,29,17,33,8,0.403,0.586,0.242,59,25,27,11,32,14,0.424,0.407,0.438,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,5754.0,484.6,6645,544,115.48,112.26,109.94,112.26,5381.6,472.4,6256,463,116.25,98.01,115.82,109.23
170,31346,Wells Fargo Center,1.32,3.5,112,85,"[{'number': 1, 'scoreHome': 18, 'scoreAway': 23}, {'number': 2, 'scoreHome': 20, 'scoreAway': 29}, {'number': 3, 'scoreHome': 24, 'scoreAway': 32}, {'number': 4, 'scoreHome': 23, 'scoreAway': 28}]",2015,28,8,8,33,0,65,30,46.2,27,12,44.4,92,42,45.6,0,0,0,0,17,0,17,0,17,0,20,16,80.0,0,18,27,112,85,51,18,18,0.000,1,14,8,8,36,0,51,30,58.8,25,5,20.0,76,35,46.0,0,0,0,0,17,0,17,0,18,0,16,10,62.5,1,14,-27,85,112,50,9,29,0.000,0,IND,87,PHI,85,2015-11-18T19:00:00.000Z,63,63,61,7,32,6,29,1,0.115,0.188,0.034,61,35,31,20,30,15,0.574,0.645,0.5,True,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True,False,5668.6,447.8,6308,464,111.28,103.62,110.29,105.18,5581.8,453.2,6274,483,112.4,106.58,110.09,114.74
171,31347,Talking Stick Resort Arena,2.25,1.68,103,97,"[{'number': 1, 'scoreHome': 18, 'scoreAway': 31}, {'number': 2, 'scoreHome': 29, 'scoreAway': 22}, {'number': 3, 'scoreHome': 23, 'scoreAway': 19}, {'number': 4, 'scoreHome': 27, 'scoreAway': 31}]",2015,24,2,4,42,0,64,32,50.0,19,9,47.4,83,41,49.4,0,0,0,0,17,0,17,0,18,0,14,12,85.7,0,15,6,103,97,57,7,19,0.000,1,16,4,2,29,0,64,29,45.3,27,8,29.6,91,37,40.7,0,0,0,0,14,0,14,0,15,0,21,15,71.4,1,18,-6,97,103,47,12,12,0.000,0,CHI,89,PHX,104,2015-11-18T22:30:00.000Z,51,51,52,13,24,5,28,8,0.25,0.208,0.286,48,22,21,12,27,10,0.458,0.571,0.37,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,4851.4,481.6,5476,557,112.87,115.66,111.39,118.15,4366.8,439.4,4973,462,113.88,105.14,110.65,106.51
172,31348,AT&T Center,9.5,1.07,98,109,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 24}, {'number': 2, 'scoreHome': 34, 'scoreAway': 34}, {'number': 3, 'scoreHome': 28, 'scoreAway': 21}, {'number': 4, 'scoreHome': 16, 'scoreAway': 19}]",2015,25,5,13,35,0,83,33,39.8,15,5,33.3,98,38,38.8,0,0,0,0,17,0,17,0,18,0,18,17,94.4,1,18,-11,98,109,53,7,6,0.000,0,33,13,5,43,0,68,33,48.5,18,9,50.0,86,42,48.8,0,0,0,0,13,0,13,0,13,0,20,16,80.0,0,13,11,109,98,56,5,10,0.000,1,DEN,99,SAS,106,2015-11-18T20:30:00.000Z,51,63,50,38,23,22,27,16,0.76,0.957,0.593,60,25,30,14,30,11,0.417,0.467,0.367,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,4491.8,441.0,5023,481,111.83,109.07,107.62,98.41,5511.0,452.0,6264,508,113.66,112.39,112.67,111.5
173,31349,Vivint Smart Home Arena,2.6,1.55,89,93,"[{'number': 1, 'scoreHome': 24, 'scoreAway': 19}, {'number': 2, 'scoreHome': 18, 'scoreAway': 26}, {'number': 3, 'scoreHome': 17, 'scoreAway': 19}, {'number': 4, 'scoreHome': 34, 'scoreAway': 25}]",2015,14,4,5,29,0,60,29,48.3,20,5,25.0,80,34,42.5,0,0,0,0,17,0,17,0,17,0,18,16,88.9,1,13,-4,89,93,42,10,14,0.000,0,15,5,4,35,0,50,28,56.0,22,7,31.8,72,35,48.6,0,0,0,0,20,0,20,0,20,0,22,16,72.7,0,14,4,93,89,49,9,17,0.000,1,TOR,81,UTA,98,2015-11-18T21:00:00.000Z,51,49,51,26,26,15,25,11,0.51,0.577,0.44,49,37,27,23,22,14,0.755,0.852,0.636,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,4423.8,440.4,5064,505,114.47,114.67,110.4,115.8,4240.4,431.2,5034,458,118.72,106.22,115.79,112.01
174,31350,Quicken Loans Arena,5.0,1.19,100,115,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 23}, {'number': 2, 'scoreHome': 35, 'scoreAway': 25}, {'number': 3, 'scoreHome': 23, 'scoreAway': 31}, {'number': 4, 'scoreHome': 29, 'scoreAway': 21}]",2015,22,2,2,17,0,65,35,53.8,8,3,37.5,73,38,52.0,0,0,0,0,29,0,29,0,30,0,26,21,80.8,1,9,-15,100,115,26,8,11,0.000,0,29,2,2,31,0,47,29,61.7,24,11,45.8,71,40,56.3,0,0,0,0,23,0,23,0,24,0,30,24,80.0,0,20,15,115,100,51,3,17,0.000,1,MIL,90,CLE,86,2015-11-19T20:00:00.000Z,63,63,65,43,33,26,32,17,0.662,0.788,0.531,61,24,32,17,29,7,0.393,0.531,0.241,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,5805.8,450.6,6702,520,115.44,115.4,112.42,109.85,5481.0,448.6,6232,512,113.7,114.13,110.29,105.44
175,31351,Staples Center,1.35,3.3,124,117,"[{'number': 1, 'scoreHome': 41, 'scoreAway': 25}, {'number': 2, 'scoreHome': 27, 'scoreAway': 29}, {'number': 3, 'scoreHome': 23, 'scoreAway': 31}, {'number': 4, 'scoreHome': 26, 'scoreAway': 39}]",2015,31,4,2,37,0,43,21,48.8,30,17,56.7,73,38,52.0,0,0,0,0,20,0,20,0,21,0,36,31,86.1,0,13,7,124,117,50,4,19,0.000,1,21,2,4,27,0,59,31,52.5,29,13,44.8,88,44,50.0,0,0,0,0,25,0,25,0,27,0,24,16,66.7,1,15,-7,117,124,42,11,10,0.000,0,GSW,101,LAC,102,2015-11-19T22:30:00.000Z,51,49,51,32,26,18,25,14,0.627,0.692,0.56,46,41,25,23,21,18,0.891,0.92,0.857,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,4614.6,451.0,5282,531,114.46,117.74,111.08,116.85,4399.6,473.6,5187,550,117.9,116.13,113.21,118.88
176,31352,American Airlines Arena,4.0,1.26,109,116,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 21}, {'number': 2, 'scoreHome': 31, 'scoreAway': 25}, {'number': 3, 'scoreHome': 26, 'scoreAway': 30}, {'number': 4, 'scoreHome': 34, 'scoreAway': 33}]",2015,25,3,7,36,0,61,31,50.8,23,12,52.2,84,43,51.2,0,0,0,0,27,0,27,0,27,0,20,11,55.0,1,17,-7,109,116,53,3,18,0.000,0,25,7,3,33,0,65,35,53.8,24,7,29.2,89,42,47.2,0,0,0,0,15,0,15,0,18,0,33,25,75.8,0,19,7,116,109,52,11,7,0.000,1,SAC,103,MIA,92,2015-11-19T19:30:00.000Z,51,49,52,32,24,18,28,14,0.615,0.75,0.5,49,19,23,9,26,10,0.388,0.391,0.385,True,False,True,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,4641.4,422.0,5346,478,115.18,113.27,109.88,106.16,4672.0,477.8,5358,547,114.68,114.48,112.86,115.11
